id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1626328,2,2016-01-19 18:11:40,2016-01-19 18:12:16,1,-73.95208740234375,40.82442092895508,-73.95362854003906,40.822090148925774,N,36.0
id2130270,2,2016-06-04 03:15:04,2016-06-04 03:15:11,2,-73.9942626953125,40.7550163269043,-73.99443817138672,40.7548713684082,N,7.0
id3574595,2,2016-06-18 09:01:48,2016-06-18 09:02:04,1,-73.97894287109375,40.76472854614258,-73.97894287109375,40.76457977294922,N,16.0
id1317304,1,2016-02-27 01:39:07,2016-02-27 01:39:51,1,-73.94979858398438,40.77642440795898,-73.94709014892578,40.77903747558594,N,44.0
id1997225,2,2016-06-03 11:11:13,2016-06-04 11:06:30,1,-73.98912811279298,40.75311279296875,-73.9900665283203,40.75211334228516,N,86117.0
id0434593,1,2016-04-19 14:19:50,2016-04-19 14:20:49,1,-74.39212799072266,40.910053253173835,-74.39212799072266,40.910053253173835,N,59.0
id3691385,1,2016-03-22 16:45:34,2016-03-22 16:46:31,1,-73.9651641845703,40.795204162597656,-73.9623031616211,40.79729843139648,N,57.0
id2055246,1,2016-06-07 20:06:59,2016-06-07 20:07:01,1,-73.77655029296875,40.646278381347656,-73.77655029296875,40.64628219604492,N,2.0
id0754271,2,2016-05-29 14:29:34,2016-05-29 14:29:39,1,-73.77670288085938,40.64532852172852,-73.7767562866211,40.64543151855469,N,5.0
id0977221,1,2016-04-18 10:57:24,2016-04-18 10:58:09,1,-73.97869110107422,40.74715423583984,-73.97525787353516,40.74602508544922,N,45.0
id3184909,1,2016-02-11 14:39:44,2016-02-11 14:40:19,4,-73.9773178100586,40.75850677490234,-73.97799682617188,40.75771331787109,N,35.0
id2626781,2,2016-01-03 09:55:41,2016-01-03 09:56:28,1,-73.96913146972656,40.75434112548828,-73.9725341796875,40.75589370727539,N,47.0
id3469746,2,2016-04-28 05:33:39,2016-04-28 05:33:53,1,-73.986083984375,40.72658157348633,-73.98580169677734,40.7269287109375,N,14.0
id3064064,1,2016-04-11 19:55:09,2016-04-11 19:55:18,1,-73.77671813964845,40.64530563354492,-73.7767562866211,40.64544296264648,N,9.0
id1291396,2,2016-02-02 07:44:33,2016-02-03 07:41:46,2,-73.95487976074217,40.77579879760742,-73.95152282714845,40.76996612548828,N,86233.0
id1415246,1,2016-05-05 22:22:09,2016-05-06 00:32:33,1,-73.96749877929686,40.76140213012695,-73.98950958251953,40.75856018066406,Y,7824.0
id3371275,1,2016-05-22 13:17:36,2016-05-22 13:18:30,1,-73.99545288085938,40.71728515625,-73.994384765625,40.719585418701165,N,54.0
id2776539,2,2016-06-11 01:44:39,2016-06-11 01:45:34,1,-73.98467254638672,40.64435958862305,-73.98097229003906,40.64500045776367,N,55.0
id3112314,1,2016-01-28 06:28:30,2016-01-28 06:28:33,1,-73.98356628417967,40.75438690185546,-73.98358917236328,40.754390716552734,N,3.0
id1544470,1,2016-05-28 13:11:03,2016-05-28 13:11:27,2,-73.98672485351561,40.76195526123047,-73.98677825927734,40.76192092895508,N,24.0
id3365460,2,2016-06-17 03:12:47,2016-06-17 03:12:58,1,-73.98983764648438,40.72066116333008,-73.98983764648438,40.72066116333008,N,11.0
id3940245,1,2016-05-01 19:25:06,2016-05-01 19:25:18,1,-74.00936126708984,40.706016540527344,-74.00908660888672,40.705936431884766,N,12.0
id2898722,2,2016-03-25 14:42:12,2016-03-25 14:42:27,1,-73.9913558959961,40.755813598632805,-73.99034881591797,40.75669860839844,N,15.0
id3422912,1,2016-06-23 21:19:57,2016-06-23 21:19:59,1,-74.00994873046875,40.71150970458984,-74.00996398925781,40.71149826049805,N,2.0
id2762426,2,2016-02-05 00:28:14,2016-02-05 00:29:04,2,-73.98635864257811,40.69620132446289,-73.98636627197266,40.696231842041016,N,50.0
id0385849,2,2016-04-04 13:03:06,2016-04-05 12:03:23,1,-73.92791748046875,40.74731063842773,-73.92791748046875,40.74729919433594,N,82817.0
id0295637,1,2016-03-06 11:27:07,2016-03-06 11:27:46,1,-73.9881134033203,40.718852996826165,-73.98736572265625,40.720230102539055,N,39.0
id1710285,2,2016-02-20 00:02:53,2016-02-20 00:03:38,1,-73.97264862060547,40.75965118408203,-73.9742889404297,40.76007080078125,N,45.0
id0636316,1,2016-04-03 02:45:38,2016-04-03 02:45:55,1,-73.95179748535155,40.81926727294922,-73.95195007324217,40.81905746459961,N,17.0
id0685596,1,2016-03-31 07:43:49,2016-03-31 07:44:02,1,-74.1780014038086,40.69001388549805,-74.1780014038086,40.69001007080078,N,13.0
id0320568,2,2016-06-21 13:06:13,2016-06-22 12:53:13,2,-74.01423645019531,40.71217346191406,-73.99868774414062,40.76382827758789,N,85620.0
id0927764,2,2016-03-03 22:02:24,2016-03-04 22:01:30,2,-73.97686767578125,40.75200653076172,-74.02896881103516,40.63978958129882,N,86346.0
id2839853,2,2016-03-10 17:06:52,2016-03-10 17:07:06,2,-73.8060073852539,40.651809692382805,-73.79781341552734,40.644798278808594,N,14.0
id3851055,1,2016-01-28 04:11:38,2016-01-28 04:12:07,1,-74.29635620117188,40.42880630493164,-74.29634857177734,40.42880630493164,N,29.0
id3005059,1,2016-02-16 22:18:36,2016-02-16 22:19:33,1,-73.99042510986328,40.75776290893555,-73.98798370361328,40.75992202758789,N,57.0
id3153135,1,2016-03-15 23:05:24,2016-03-15 23:05:59,1,-73.94255065917967,40.81135940551758,-73.94435882568358,40.81214904785156,N,35.0
id1775331,2,2016-01-04 22:58:01,2016-01-04 22:58:04,1,-73.97484588623048,40.75237655639648,-73.97482299804686,40.75232696533203,N,3.0
id3531653,1,2016-06-20 08:13:35,2016-06-20 08:14:29,1,-73.96820831298828,40.75512313842773,-73.97181701660156,40.75384521484375,N,54.0
id2877689,2,2016-04-05 15:20:20,2016-04-05 15:20:41,2,-73.98595428466798,40.74373245239258,-73.98532104492188,40.7441635131836,N,21.0
id2603096,2,2016-04-20 18:45:06,2016-04-21 18:28:08,3,-73.967041015625,40.76953887939453,-73.95001220703125,40.789737701416016,N,85382.0
id3062200,2,2016-01-20 18:18:21,2016-01-20 18:19:20,1,-73.97145080566406,40.79217147827149,-73.9687271118164,40.791698455810554,N,59.0
id1226935,2,2016-01-17 02:59:41,2016-01-17 03:00:23,3,-73.96009063720702,40.80053329467773,-73.95915985107422,40.8020133972168,N,42.0
id0633139,1,2016-05-04 16:13:34,2016-05-04 16:14:25,1,-73.96781158447266,40.79277038574219,-73.97025299072266,40.78919982910156,N,51.0
id1264070,1,2016-04-18 02:15:23,2016-04-18 02:15:48,1,-73.9771957397461,40.67522811889648,-73.97720336914062,40.67523193359375,N,25.0
id1472821,1,2016-04-23 19:27:15,2016-04-23 19:27:17,1,-73.79061126708984,40.644073486328125,-73.79061126708984,40.644073486328125,N,2.0
id1525496,2,2016-05-17 12:56:43,2016-05-17 12:56:48,1,-73.93699645996092,40.76454162597656,-73.93699645996092,40.76454162597656,N,5.0
id3074487,1,2016-03-30 18:34:31,2016-03-30 18:35:17,1,-73.95649719238281,40.767860412597656,-73.9604263305664,40.7695426940918,N,46.0
id2924525,1,2016-03-08 12:59:54,2016-03-08 12:59:57,1,-73.98931884765625,40.75796890258789,-73.98931884765625,40.75796890258789,N,3.0
id2202635,1,2016-02-06 14:59:22,2016-02-06 15:00:06,1,-73.95376586914062,40.77957534790039,-73.9509506225586,40.782493591308594,N,44.0
id0796087,2,2016-05-26 08:57:15,2016-05-26 08:58:00,1,-73.9847183227539,40.7243766784668,-73.98374938964845,40.72573852539063,N,45.0
id0685615,1,2016-05-13 20:12:19,2016-05-13 20:12:27,1,-73.7817153930664,40.644630432128906,-73.78136444091797,40.644813537597656,N,8.0
id1822284,1,2016-04-10 20:20:43,2016-04-10 20:20:47,0,-73.99102020263672,40.73379135131836,-73.9910659790039,40.733501434326165,N,4.0
id3831336,1,2016-03-22 08:08:13,2016-03-22 08:09:12,1,-73.97807312011719,40.78352737426758,-73.97679138183594,40.78523635864258,N,59.0
id2529932,2,2016-06-02 09:09:04,2016-06-02 09:09:09,1,-74.00621032714845,40.751270294189446,-74.00575256347656,40.751171112060554,N,5.0
id1415711,2,2016-01-20 21:15:54,2016-01-20 21:16:39,1,-73.94871520996092,40.77773666381836,-73.94664764404298,40.780548095703125,N,45.0
id2324497,1,2016-01-29 19:16:26,2016-01-29 19:16:53,1,-73.63738250732422,40.81954956054688,-73.637451171875,40.81958770751953,N,27.0
id0024851,2,2016-04-17 18:26:48,2016-04-18 17:27:14,5,-73.78435516357422,40.64863967895508,-73.96977996826173,40.79471969604492,N,82826.0
id3797536,1,2016-02-03 16:39:55,2016-02-03 16:39:57,1,-74.00641632080078,40.73280334472656,-74.00641632080078,40.73280334472656,N,2.0
id1841034,1,2016-03-06 11:47:59,2016-03-06 11:48:02,1,-73.97396087646483,40.764259338378906,-73.9739761352539,40.76421737670898,N,3.0
id0000777,1,2016-06-19 14:04:47,2016-06-19 14:05:14,1,-73.94548034667967,40.75159454345703,-73.94566345214845,40.75166702270508,N,27.0
id0270027,2,2016-04-25 11:20:10,2016-04-25 11:20:41,1,-73.97215270996092,40.75672149658203,-73.97306823730467,40.75568008422852,N,31.0
id0550194,1,2016-04-20 23:15:08,2016-04-20 23:15:09,1,-73.98628234863281,40.75003433227539,-73.98623657226561,40.75008773803711,N,1.0
id3615809,2,2016-05-15 23:31:44,2016-05-15 23:31:55,5,-73.9963607788086,40.755962371826165,-73.99637603759764,40.75592041015625,N,11.0
id3885018,1,2016-05-17 14:41:44,2016-05-17 14:42:28,1,-74.00595092773438,40.7061767578125,-74.00270080566406,40.70862579345703,Y,44.0
id3596983,1,2016-05-14 22:35:40,2016-05-14 22:35:46,1,-73.7822036743164,40.64474487304688,-73.7822036743164,40.64474487304688,N,6.0
id0536202,1,2016-02-06 18:44:15,2016-02-06 18:44:18,1,-73.9677734375,40.76285171508789,-73.96779632568358,40.76283645629882,N,3.0
id2835268,2,2016-01-05 23:12:41,2016-01-05 23:13:22,1,-73.97267150878906,40.7958984375,-73.9736328125,40.79708862304688,N,41.0
id2038254,1,2016-05-15 03:47:14,2016-05-15 03:48:12,1,-73.94010162353516,40.79214859008789,-73.9447021484375,40.794132232666016,Y,58.0
id3267383,2,2016-04-09 16:42:18,2016-04-10 16:41:18,1,-73.99750518798828,40.719432830810554,-73.98577880859375,40.767948150634766,N,86340.0
id3474948,2,2016-03-02 18:35:43,2016-03-03 18:35:05,1,-73.98536682128906,40.747066497802734,-73.99620819091797,40.7322654724121,N,86362.0
id0552032,1,2016-04-02 00:42:05,2016-04-02 00:42:43,1,-74.02610778808595,40.75342178344727,-74.02610778808595,40.75342178344727,N,38.0
id0628905,2,2016-05-03 21:25:29,2016-05-04 21:09:04,2,-73.98184967041014,40.767139434814446,-73.96063995361328,40.65961837768555,N,85415.0
id0050131,1,2016-03-29 13:27:05,2016-03-29 13:27:13,1,-73.9609832763672,40.76177978515625,-73.96085357666014,40.76177978515625,N,8.0
id1456248,1,2016-03-13 04:12:29,2016-03-13 04:12:33,1,-73.98655700683594,40.64076614379882,-73.98655700683594,40.64076614379882,N,4.0
id0578986,1,2016-05-26 19:16:49,2016-05-26 19:17:37,1,-73.95926666259764,40.780467987060554,-73.95580291748048,40.785015106201165,N,48.0
id2594561,2,2016-03-19 01:55:56,2016-03-20 01:52:40,1,-73.96865844726561,40.758094787597656,-74.00061798095702,40.73572540283203,N,86204.0
id3034891,2,2016-05-07 14:43:09,2016-05-07 14:43:45,2,-73.96315002441406,40.7717399597168,-73.96357727050781,40.77125930786133,N,36.0
id3953523,2,2016-02-18 02:05:19,2016-02-18 23:48:37,2,-73.97260284423827,40.751991271972656,-73.95119476318358,40.71404266357422,N,78198.0
id3562130,2,2016-04-03 12:08:05,2016-04-03 12:09:01,1,-73.98222351074217,40.770957946777344,-73.97991943359375,40.76723861694336,N,56.0
id0864457,1,2016-03-08 13:49:35,2016-03-08 13:49:47,1,-73.95240020751953,40.74674987792969,-73.95240020751953,40.74675750732422,N,12.0
id0327903,2,2016-02-13 20:39:53,2016-02-13 20:39:56,1,-73.99962615966798,40.69337844848633,-73.9996337890625,40.69336318969727,N,3.0
id2213753,2,2016-05-10 21:23:56,2016-05-10 21:24:53,1,-74.00344085693358,40.7269287109375,-74.00389099121092,40.729839324951165,N,57.0
id0412148,2,2016-04-29 20:39:18,2016-04-29 20:39:21,1,-73.5481185913086,40.66777038574219,-73.5481185913086,40.66777038574219,N,3.0
id2790152,1,2016-04-21 17:14:12,2016-04-21 17:14:17,1,-73.79043579101561,40.64388275146485,-73.79043579101561,40.64388275146485,N,5.0
id1843361,2,2016-02-22 15:58:31,2016-02-22 15:59:06,1,-73.7889633178711,40.642288208007805,-73.78622436523438,40.643253326416016,N,35.0
id3253986,2,2016-05-02 06:53:41,2016-05-02 06:54:08,2,-73.98174285888672,40.73668670654297,-73.98196411132812,40.73660659790039,N,27.0
id2162992,2,2016-06-12 12:32:53,2016-06-12 12:33:50,4,-73.99494171142578,40.76034164428711,-73.99295806884764,40.763031005859375,N,57.0
id0817845,2,2016-06-25 10:02:49,2016-06-25 10:03:26,1,-73.96385192871092,40.765151977539055,-73.96125030517578,40.769058227539055,N,37.0
id1411434,1,2016-03-26 08:28:19,2016-03-26 08:29:17,1,-73.95912170410156,40.76341247558594,-73.95530700683594,40.765789031982415,N,58.0
id2978354,1,2016-06-02 14:59:24,2016-06-02 14:59:42,1,-73.95144653320312,40.74259185791016,-73.95150756835938,40.74264526367188,N,18.0
id3055879,2,2016-05-09 16:03:34,2016-05-10 15:50:51,1,-73.99422454833984,40.75104904174805,-73.99909210205078,40.72003555297852,N,85637.0
id0196615,2,2016-02-16 00:44:35,2016-02-16 00:44:56,1,-73.78929138183594,40.647308349609375,-73.78965759277344,40.646869659423835,N,21.0
id1440268,2,2016-06-29 18:32:25,2016-06-30 18:30:28,1,-73.99221801757811,40.74956512451172,-73.9939727783203,40.71551513671875,N,86283.0
id0336544,2,2016-05-09 22:48:20,2016-05-09 22:48:28,1,-73.78253173828125,40.64437103271485,-73.78221893310547,40.6446418762207,N,8.0
id3758149,1,2016-04-30 18:19:28,2016-04-30 18:19:57,1,-73.921875,40.83082962036133,-73.92186737060547,40.83082962036133,N,29.0
id2901355,1,2016-05-07 15:10:00,2016-05-07 15:10:45,1,-73.9451904296875,40.751426696777344,-73.9451904296875,40.751426696777344,N,45.0
id3058897,2,2016-06-21 15:37:30,2016-06-22 15:27:55,5,-73.98944091796875,40.743896484375,-73.9764404296875,40.73952102661133,N,85825.0
id1479756,1,2016-05-29 19:24:39,2016-05-29 19:25:06,1,-73.99019622802734,40.74877166748047,-73.99191284179686,40.74911117553711,N,27.0
id0415682,2,2016-03-07 14:47:52,2016-03-07 14:48:37,2,-73.98633575439453,40.762115478515625,-73.98409271240233,40.76463317871094,N,45.0
id3974381,1,2016-06-06 14:06:10,2016-06-06 14:06:16,1,-73.89544677734375,40.74658584594727,-73.89544677734375,40.74658584594727,N,6.0
id0864832,2,2016-05-31 22:48:57,2016-06-01 22:40:35,1,-73.97615051269531,40.74396896362305,-73.99433898925781,40.76087188720703,N,85898.0
id3954844,1,2016-06-28 13:48:17,2016-06-28 13:48:36,1,-73.94550323486328,40.75164031982422,-73.94550323486328,40.75164031982422,N,19.0
id1885589,1,2016-06-30 11:15:29,2016-06-30 11:15:38,1,-73.94564056396483,40.751583099365234,-73.94564819335938,40.7515869140625,N,9.0
id2796184,1,2016-04-07 18:41:55,2016-04-07 18:42:42,1,-73.99589538574217,40.74333953857422,-73.99227142333984,40.74168014526367,N,47.0
id2195045,2,2016-04-12 07:49:34,2016-04-12 09:51:12,1,-73.7821044921875,40.644622802734375,-73.97091674804686,40.755027770996094,N,7298.0
id1495906,2,2016-01-09 10:30:54,2016-01-09 10:31:45,3,-73.99406433105469,40.741069793701165,-73.99142456054686,40.745361328125,N,51.0
id1350970,2,2016-06-15 15:29:13,2016-06-15 15:29:30,1,-73.98860931396483,40.72214126586913,-73.98857879638672,40.72213745117188,N,17.0
id2912528,2,2016-05-30 17:33:13,2016-05-31 16:08:02,2,-74.01036834716798,40.70898818969727,-73.97279357910156,40.75580978393555,N,81289.0
id1789218,1,2016-06-18 11:12:42,2016-06-18 11:12:53,1,-74.00077819824217,40.7576560974121,-74.00077056884764,40.75765228271485,N,11.0
id1492617,2,2016-01-15 15:58:20,2016-01-16 15:56:31,1,-73.99420166015625,40.732288360595696,-73.99272918701173,40.7564697265625,N,86291.0
id3090467,1,2016-05-10 16:50:28,2016-05-10 16:51:02,1,-73.99140930175781,40.7389030456543,-73.99172210693358,40.7385368347168,N,34.0
id3926291,2,2016-01-01 06:33:29,2016-01-01 06:33:49,1,-73.98092651367188,40.74176406860352,-73.98092651367188,40.74176406860352,N,20.0
id3425651,1,2016-01-03 00:04:02,2016-01-03 00:04:19,1,-73.99118041992188,40.750442504882805,-73.99124145507811,40.750442504882805,N,17.0
id2174116,1,2016-01-29 11:57:03,2016-01-29 11:57:37,1,-73.96959686279298,40.75342178344727,-73.97000885009764,40.75273895263672,N,34.0
id2698115,2,2016-05-22 07:50:03,2016-05-22 07:50:08,1,-73.98226928710938,40.77399826049805,-73.98336791992188,40.7744255065918,N,5.0
id1330042,2,2016-03-15 13:36:23,2016-03-15 16:46:29,1,-73.96249389648438,40.77861022949219,-74.0154037475586,40.70734024047852,N,11406.0
id3922234,1,2016-03-16 20:34:42,2016-03-16 20:35:16,1,-73.78972625732422,40.642845153808594,-73.78972625732422,40.642845153808594,N,34.0
id3985036,1,2016-06-16 07:19:40,2016-06-16 07:20:35,1,-73.96235656738281,40.76745223999024,-73.95803833007811,40.76860809326172,N,55.0
id0497409,2,2016-01-31 02:43:55,2016-02-01 02:39:52,1,-74.00517272949219,40.74113464355469,-73.9444580078125,40.81413650512695,N,86157.0
id1606919,2,2016-05-18 00:36:48,2016-05-18 00:36:53,1,-73.99256896972656,40.76348876953125,-73.99256134033203,40.76348114013672,N,5.0
id2389577,1,2016-06-15 11:37:55,2016-06-15 11:37:58,1,-73.9547576904297,40.74505615234375,-73.9547576904297,40.74505615234375,N,3.0
id3031297,1,2016-02-14 20:26:38,2016-02-14 20:27:35,1,-73.98725891113281,40.733154296875,-73.98526000976561,40.73249435424805,N,57.0
id2072503,1,2016-01-20 05:53:45,2016-01-20 05:53:46,1,-73.80721282958984,40.6581916809082,-73.80725860595702,40.658050537109375,N,1.0
id0133549,1,2016-03-14 03:38:31,2016-03-14 03:38:45,1,-73.95738220214845,40.77047348022461,-73.95738220214845,40.77047348022461,N,14.0
id1441883,2,2016-04-24 18:21:18,2016-04-25 00:00:00,2,-73.78955078125,40.64740753173828,-73.97856903076173,40.76164245605469,N,20322.0
id2822632,1,2016-01-22 19:41:29,2016-01-22 19:41:32,1,-73.96479797363281,40.8016357421875,-73.96479797363281,40.8016357421875,N,3.0
id0351839,1,2016-06-24 00:52:12,2016-06-24 00:52:16,1,-74.0018539428711,40.73937225341797,-74.0018310546875,40.73944854736328,N,4.0
id2179287,1,2016-01-12 22:14:43,2016-01-12 22:15:24,1,-73.98593902587889,40.76011657714844,-73.98663330078125,40.76033782958984,N,41.0
id0220773,2,2016-03-08 18:13:47,2016-03-09 18:08:33,1,-73.9991683959961,40.724979400634766,-73.98892211914062,40.73655700683594,N,86086.0
id2124427,2,2016-02-08 03:42:52,2016-02-08 03:42:56,1,-74.1415786743164,40.54957962036133,-74.1415786743164,40.54957962036133,N,4.0
id0745506,1,2016-03-06 08:49:38,2016-03-06 08:49:42,1,-73.97913360595702,40.76228332519531,-73.97913360595702,40.76228332519531,N,4.0
id1839162,2,2016-05-18 20:19:38,2016-05-18 20:19:55,1,-73.99436950683594,40.73510360717773,-73.9944839477539,40.73494720458984,N,17.0
id0453236,1,2016-03-07 08:32:50,2016-03-07 08:33:49,1,-73.95291900634764,40.78326416015625,-73.95549774169923,40.7796745300293,N,59.0
id0015049,1,2016-04-23 11:32:40,2016-04-23 11:33:26,1,-73.9556884765625,40.779327392578125,-73.95863342285155,40.775390625,N,46.0
id0691382,1,2016-06-01 17:55:07,2016-06-01 17:55:26,1,-73.78337097167967,40.64377212524414,-73.78337097167967,40.64377212524414,N,19.0
id0637038,2,2016-05-21 23:22:17,2016-05-21 23:23:15,1,-73.9859619140625,40.73276138305664,-73.9866714477539,40.72990036010742,N,58.0
id2469228,2,2016-06-09 10:38:19,2016-06-09 10:39:16,4,-74.00270080566406,40.739383697509766,-74.00047302246092,40.742523193359375,N,57.0
id0669394,2,2016-06-02 22:03:44,2016-06-02 22:04:08,1,-73.78977966308595,40.64691925048828,-73.79033660888672,40.64669036865234,N,24.0
id1325189,2,2016-02-19 16:19:07,2016-02-19 16:19:18,1,-73.97351837158203,40.763668060302734,-73.97365570068358,40.76304626464844,N,11.0
id0680597,2,2016-01-21 03:37:45,2016-01-21 03:38:12,1,-73.96859741210938,40.79122161865234,-73.97445678710938,40.79330825805664,N,27.0
id2357735,2,2016-05-10 15:20:25,2016-05-10 15:20:39,1,-73.90802001953125,40.889019012451165,-73.90807342529298,40.88916015625,N,14.0
id0460106,1,2016-04-02 17:50:43,2016-04-02 17:50:45,1,-74.00141143798828,40.73386764526367,-74.00141143798828,40.7338752746582,N,2.0
id2598172,2,2016-04-14 08:42:32,2016-04-15 08:36:29,1,-73.96376037597656,40.757221221923835,-73.77632904052734,40.64581680297852,N,86037.0
id1083093,2,2016-01-22 23:47:21,2016-01-22 23:47:24,2,-73.78441619873048,40.648624420166016,-73.78565979003906,40.646392822265625,N,3.0
id0274140,1,2016-02-29 16:36:06,2016-02-29 16:36:19,3,-73.79039001464844,40.64381790161133,-73.79039001464844,40.64381790161133,N,13.0
id3142984,1,2016-03-27 10:24:37,2016-03-27 10:24:59,2,-73.9264373779297,40.74537658691406,-73.9264373779297,40.74538040161133,N,22.0
id3499328,2,2016-01-19 13:03:01,2016-01-19 13:03:45,1,-73.97582244873048,40.78938674926758,-73.97857666015625,40.7859764099121,N,44.0
id1057036,2,2016-06-19 02:55:01,2016-06-19 02:55:20,6,-73.93126678466798,40.786468505859375,-73.93126678466798,40.786468505859375,N,19.0
id1100719,2,2016-05-18 10:15:48,2016-05-19 09:53:04,1,-73.77670288085938,40.64559173583984,-73.93036651611328,40.758567810058594,N,85036.0
id1662384,1,2016-01-03 23:40:52,2016-01-03 23:41:16,1,-73.94654846191406,40.82737731933594,-73.94654846191406,40.82737350463867,N,24.0
id0718190,2,2016-05-05 19:45:54,2016-05-05 19:46:47,2,-73.99092102050781,40.739910125732415,-73.99230194091797,40.73775863647461,N,53.0
id2957623,2,2016-01-07 21:41:29,2016-01-07 21:42:09,1,-73.93695831298828,40.7647590637207,-73.93695831298828,40.7647590637207,N,40.0
id0654882,1,2016-05-27 16:50:31,2016-05-27 16:50:45,1,-73.95942687988281,40.76739501953125,-73.95942687988281,40.76739501953125,N,14.0
id2353430,1,2016-02-18 06:55:51,2016-02-18 06:55:54,1,-73.79007720947266,40.64692306518555,-73.79007720947266,40.64692306518555,N,3.0
id1059723,2,2016-03-22 02:03:03,2016-03-23 01:31:37,6,-74.00376892089844,40.737598419189446,-74.0011215209961,40.73472595214844,N,84514.0
id2859689,1,2016-05-20 23:22:08,2016-05-20 23:22:54,2,-73.98096466064453,40.74193954467773,-73.97867584228516,40.74501037597656,N,46.0
id1250198,2,2016-04-28 20:08:29,2016-04-28 20:09:02,1,-73.9554214477539,40.772911071777344,-73.95732879638672,40.77022171020508,N,33.0
id1668600,2,2016-03-23 20:21:20,2016-03-23 20:22:05,2,-73.98381042480467,40.760448455810554,-73.98424530029298,40.75965881347656,N,45.0
id3967666,1,2016-02-07 23:44:46,2016-02-07 23:45:33,1,-73.98507690429686,40.769073486328125,-73.988037109375,40.76475524902344,N,47.0
id3214702,1,2016-06-19 03:00:25,2016-06-19 03:01:04,1,-74.03590393066406,40.7464714050293,-74.0359115600586,40.74646759033203,N,39.0
id2133857,2,2016-05-26 13:18:44,2016-05-27 13:17:52,5,-74.00286102294923,40.76045608520508,-74.00743103027342,40.74353790283203,N,86348.0
id0176912,2,2016-06-20 14:13:46,2016-06-20 14:14:04,1,-73.97944641113281,40.76702117919922,-73.97933197021484,40.766998291015625,N,18.0
id0688959,2,2016-03-05 20:29:15,2016-03-05 20:29:52,5,-73.98191833496092,40.7686767578125,-73.98208618164062,40.77220153808594,N,37.0
id0487361,1,2016-03-15 11:36:36,2016-03-15 11:37:18,1,-73.95132446289062,40.785259246826165,-73.95266723632812,40.78335952758789,N,42.0
id1825705,1,2016-03-10 13:52:35,2016-03-10 13:53:27,2,-73.95355987548828,40.78524017333984,-73.95683288574217,40.781009674072266,N,52.0
id3487117,1,2016-06-24 08:21:57,2016-06-24 08:22:00,1,-73.97908782958984,40.73733139038086,-73.97908782958984,40.73733139038086,N,3.0
id1052678,2,2016-02-07 18:26:01,2016-02-08 18:23:59,1,-73.98260498046875,40.77741622924805,-73.95430755615233,40.78242874145508,N,86278.0
id1738549,2,2016-06-22 13:02:35,2016-06-22 17:22:52,1,-73.9826889038086,40.76684188842773,-73.98403930664062,40.77783966064453,N,15617.0
id1158281,2,2016-06-15 08:58:00,2016-06-15 08:58:45,1,-73.96842193603516,40.80194854736328,-73.9707489013672,40.79875564575195,N,45.0
id2358438,1,2016-06-03 13:57:19,2016-06-03 13:57:41,1,-73.97840118408203,40.758209228515625,-73.97859191894531,40.75838470458984,N,22.0
id1623739,2,2016-06-30 16:55:33,2016-06-30 16:55:39,1,-74.00508880615233,40.73152923583984,-74.00508880615233,40.73152923583984,N,6.0
id3100046,1,2016-03-11 15:44:23,2016-03-11 15:44:51,1,-74.0023193359375,40.75535202026367,-74.00337219238281,40.75389099121094,N,28.0
id2369292,2,2016-02-23 23:18:17,2016-02-23 23:18:24,6,-73.97803497314453,40.74641418457031,-73.97805023193358,40.74637222290039,N,7.0
id0287018,2,2016-01-29 23:36:49,2016-01-29 23:37:26,2,-73.96961975097656,40.76131820678711,-73.9710464477539,40.761661529541016,N,37.0
id3570505,1,2016-06-17 18:15:44,2016-06-17 18:15:53,1,-73.94576263427734,40.7477912902832,-73.94576263427734,40.7477912902832,N,9.0
id3192299,2,2016-01-04 02:26:04,2016-01-04 02:26:08,1,-73.91573333740233,40.674930572509766,-73.91573333740233,40.674930572509766,N,4.0
id2380946,1,2016-01-05 06:18:23,2016-01-05 06:18:46,1,-74.0027847290039,40.76056289672852,-74.0027847290039,40.76056289672852,N,23.0
id2784340,1,2016-05-11 08:57:25,2016-05-11 08:58:12,2,-74.00516510009764,40.71372222900391,-74.00606536865233,40.713993072509766,N,47.0
id1443814,1,2016-02-28 15:59:52,2016-02-28 16:00:51,1,-74.18843078613281,40.695667266845696,-74.18431091308595,40.690105438232415,N,59.0
id3803143,1,2016-03-19 15:27:19,2016-03-19 15:27:21,1,-73.9861602783203,40.722026824951165,-73.9861602783203,40.722026824951165,N,2.0
id1957822,2,2016-03-04 22:17:49,2016-03-05 22:14:01,6,-73.97911071777342,40.740093231201165,-74.01541137695312,40.70833587646485,N,86172.0
id1525566,1,2016-03-16 18:56:05,2016-03-16 18:56:53,1,-74.01022338867188,40.70896530151367,-74.01020050048828,40.70920944213867,N,48.0
id0258847,2,2016-03-03 14:36:01,2016-03-03 14:36:34,3,-73.97461700439453,40.7557487487793,-73.97523498535155,40.75480651855469,N,33.0
id2276850,1,2016-06-12 07:54:34,2016-06-12 07:55:10,1,-73.93782806396483,40.75535583496094,-73.93782806396483,40.75535583496094,N,36.0
id1661430,1,2016-06-07 16:25:53,2016-06-07 16:25:57,1,-73.97457122802734,40.778358459472656,-73.97476196289062,40.77811050415039,N,4.0
